id,chain_type,address,name_tag,balance,percentage,txn_count
DOGE215,DOGE,DQXCqzyuRaMrFVdugXj8RcomqvzMaHPTzV,Dogecoin,"57,864,120 DOGE",0.04%,6
DOGE216,DOGE,DRJizxgLgnNjZaHgUPspWptqBP2Kpfd9Ne,Dogecoin,"57,172,381 DOGE",0.04%,1034
DOGE217,DOGE,DAXQys85qfyeccsQY3zoseQGDHp31rvMQQ,Dogecoin,"56,946,053 DOGE",0.04%,453424
DOGE218,DOGE,DD7W4ddD7wBeMVhJmyPAy9qcDp9ypwbxpD,Dogecoin,"56,696,765 DOGE",0.04%,1
DOGE219,DOGE,DCPEdM4Jst3FwkP3cHmkJMKfSCf9enEMdu,Dogecoin,"56,546,039 DOGE",0.04%,21
DOGE220,DOGE,DTcvX4DFe8TCpoxneurPWcfuskTxCQdHfh,Dogecoin,"56,545,665 DOGE",0.04%,26
DOGE221,DOGE,DNzuvmEuB4e2KhstcyZrfGj9JAv8GxbrtS,Dogecoin,"56,399,030 DOGE",0.04%,2
DOGE222,DOGE,DJT9UMzFZ4zvpMwcn9CqvAmtnzFwEV8jSi,Dogecoin,"56,345,540 DOGE",0.04%,51
DOGE223,DOGE,DDqDTWSE8qhkhz9mgYzi4GBJCGcu3ptzqu,Dogecoin,"56,303,849 DOGE",0.04%,1210
DOGE224,DOGE,DTEKaZTgTT4eEU2McxVmaZamoMDhzYSXTk,Dogecoin,"56,141,271 DOGE",0.04%,22
DOGE225,DOGE,D6G13MzxDXHkPHVwk7i69EX5hbMD5mrNKT,Dogecoin,"56,096,788 DOGE",0.04%,475
DOGE226,DOGE,DFgygxiQjcHj5RwcBY6XEpgvi5DiJ9HJHq,Dogecoin,"55,738,404 DOGE",0.04%,9936
DOGE227,DOGE,DSfVevbjxmVk3w4ru2c81DAPuCgXuU3kfM,Dogecoin,"55,300,020 DOGE",0.04%,2
DOGE228,DOGE,D8rLe2J6Sb32BSibUHZogyiDtXGahgfzcz,Dogecoin,"54,785,264 DOGE",0.04%,32
DOGE229,DOGE,D5ZVJzqRxHhLdrqbdpqACAWfB3WxcuqAN4,Dogecoin,"53,993,595 DOGE",0.04%,7
DOGE230,DOGE,DFNXEUb6qf922fG5uvR4XbSgjKdQzfzXPu,Dogecoin,"53,661,743 DOGE",0.04%,8
DOGE231,DOGE,DTCnFJGFzzU3bZuVyKsVYJYQY2ipU7req2,Dogecoin,"53,610,941 DOGE",0.04%,55
DOGE232,DOGE,DArb7ztA8zEi5n3Yx8xRnmBeJwzvRahKZU,Dogecoin,"53,525,444 DOGE",0.04%,6
DOGE233,DOGE,DRqr1bSmMLEMKSg7JGMDTaSZSapGPvFJbf,Dogecoin,"53,245,015 DOGE",0.04%,3
DOGE234,DOGE,DFeQR9hNwUDK9k7CRHjbr3tyGynSfi9r7w,Dogecoin,"52,498,272 DOGE",0.03%,5
DOGE235,DOGE,DNJn91ur62fZ9owJdJ5Us6dY7yKEtmw3jB,Dogecoin,"52,460,219 DOGE",0.03%,36
DOGE236,DOGE,DJj39JGxF2YChVBkkfi8zDJB2rBgr443Zt,Dogecoin,"52,460,219 DOGE",0.03%,37
DOGE237,DOGE,DHAhx6LMfvAqgMk18PC4VrDdgZ5ymoGABY,Dogecoin,"52,460,219 DOGE",0.03%,37
DOGE238,DOGE,D7FxwErexfHXkyhmAXeXxWEfw8ckhWaUzD,Dogecoin,"52,460,219 DOGE",0.03%,35
DOGE239,DOGE,DQMGwdkusYrz9xGfi4nXSLiPkoQDAqZB6V,Dogecoin,"52,460,219 DOGE",0.03%,38
DOGE240,DOGE,DBr6pMHzFLWWxwvmK6Vph49tMj9MqcSj9V,Dogecoin,"52,460,219 DOGE",0.03%,35
DOGE241,DOGE,D8Y6UFZgRSmPUAsTX7471AkmhVa2Umij1U,Dogecoin,"52,242,010 DOGE",0.03%,37
DOGE242,DOGE,DNr7Lhmnh34PtCfSWaHMx2sBpTwd1XEamP,Dogecoin,"52,216,586 DOGE",0.03%,8
DOGE243,DOGE,DBvoJQK196eH4XtQycjBd2Mbs7iQFxWJtn,Dogecoin,"51,791,010 DOGE",0.03%,2
DOGE244,DOGE,DP3giE1bprfEuqfqdWzyNJP7vQEBtwpRPR,Dogecoin,"51,594,025 DOGE",0.03%,5
DOGE245,DOGE,D9fG5s7zsrEPNHbY6faAxgriYvBMr92XYb,Dogecoin,"51,174,706 DOGE",0.03%,38
DOGE246,DOGE,DEHNjTW7rtKoRkEZvWuVKq1HXUoGft55dK,Dogecoin,"49,930,590 DOGE",0.03%,120
DOGE247,DOGE,DCUnHTaLj8ALcF9xEUzJ2wHrR8bwf9jxwh,Dogecoin,"49,855,221 DOGE",0.03%,361007
DOGE248,DOGE,DUUUtoNNWXTFuhZ4bDbSBPWsgGcYyPsz16,Dogecoin,"49,797,727 DOGE",0.03%,195
DOGE249,DOGE,D9ep3kYv5fcdP1rWewbxjD221h24YmmDjK,Dogecoin,"49,427,251 DOGE",0.03%,577
DOGE250,DOGE,9uffFF5zqSjk9G2ZsBc4PbPBx11hrvHuWd,Dogecoin,"49,001,500 DOGE",0.03%,9
DOGE251,DOGE,DE57NNHEENGht4zyZUySvFrFPqYDViJxUp,Dogecoin,"48,913,173 DOGE",0.03%,17
DOGE252,DOGE,DK2m2tWKGhkFCH9hwSwMtXe9smb5tWqHwo,Dogecoin,"48,813,313 DOGE",0.03%,16
DOGE253,DOGE,DPewQdNo2nFNrd69u68tXzwMYxvnmvJYuE,Dogecoin,"48,250,420 DOGE",0.03%,3
DOGE254,DOGE,DDo9EswKMdTUwnAkdW7wVwsFfZMTDK2nkE,Dogecoin,"47,800,005 DOGE",0.03%,17
DOGE255,DOGE,A4XBgrNPHRuoeL2BgUF8H4Xbhd7DkmRk5y,Dogecoin,"47,512,437 DOGE",0.03%,45
DOGE256,DOGE,DGEhMBBhHoNbFapoQasCtah1FEgo6nqBQM,Dogecoin,"46,999,996 DOGE",0.03%,3
DOGE257,DOGE,DFNdWwBc73QAZ6mZaLWpJj4DYb2pnWwTrA,Dogecoin,"46,596,288 DOGE",0.03%,8
DOGE258,DOGE,D6aepF4qFvzjXHZtg2muVt7jJ5tGorAeoA,Dogecoin,"46,434,328 DOGE",0.03%,1
DOGE259,DOGE,D7GjWrSFAZUTmQX7G9LjZEoELCTmVndpEd,Dogecoin,"46,285,200 DOGE",0.03%,1
DOGE260,DOGE,D7zTWeY1WFUAf9krYR8CTLCj2FdMh63JKC,Dogecoin,"46,225,441 DOGE",0.03%,184
DOGE261,DOGE,DRM34Tq6SYNyfkciXanzcPGcf43UkfwvRr,Dogecoin,"46,077,921 DOGE",0.03%,43
DOGE262,DOGE,DT569dMx6TtmNzjrNWCuCj9bMFAvwT4usC,Dogecoin,"45,970,739 DOGE",0.03%,8
DOGE263,DOGE,DJggqMXNTE2RBeWUcdAcqqqTM5DKyy9v5h,Dogecoin,"45,000,150 DOGE",0.03%,2
DOGE264,DOGE,D5ezgngUGjLbpncDTEA14C8PC36TaN4BrN,Dogecoin,"45,000,040 DOGE",0.03%,2
DOGE265,DOGE,D6Mu1ppDFBTcvdUiuMVTAupKgvz4zgd6g1,Dogecoin,"44,544,810 DOGE",0.03%,231
DOGE266,DOGE,DJdRQGt2GEpT2igrAwse1K7e2HsL6HXjeD,Dogecoin,"44,471,826 DOGE",0.03%,793
DOGE267,DOGE,DRP4j5jJKj7tSfJ4EdZUTNPLegsmAsN13M,Dogecoin,"43,697,277 DOGE",0.03%,32057
DOGE268,DOGE,DQNcGHYvg1tiic7YQ5qmgCBxXFhiEYrQM5,Dogecoin,"43,102,442 DOGE",0.03%,17
DOGE269,DOGE,DAA4RmHTc1uVUkBQoZPq9UmMGPiQpPA5PR,Dogecoin,"42,845,948 DOGE",0.03%,3
DOGE270,DOGE,DQtm9uQ9gKmUDk5Pdg8pocv1aiwgH949YX,Dogecoin,"42,620,025 DOGE",0.03%,1
DOGE271,DOGE,DKJw26QgutrkSdCa7C6GR2U7c5xPK1F4PK,Dogecoin,"42,438,367 DOGE",0.03%,29
DOGE272,DOGE,D9sBdytmsS1adxvzFTwz94tkpsoqXU8TaM,Dogecoin,"42,408,186 DOGE",0.03%,1800
DOGE273,DOGE,DNjumyMEEGpjTubzySkS571A2ZLq6gWAYi,Dogecoin,"42,335,497 DOGE",0.03%,33
DOGE274,DOGE,DMX51JQgguBYaFgrf4FxwTFtRhRbzq6YdN,Dogecoin,"42,208,504 DOGE",0.03%,33
DOGE275,DOGE,DLf6hjkYGr1VGkjFJiyYe32vZBmcxcDFbu,Dogecoin,"42,208,504 DOGE",0.03%,30
DOGE276,DOGE,DK8qor1m8orYmLTFWmiDW1UDhZvq3RJrJh,Dogecoin,"42,208,504 DOGE",0.03%,31
DOGE277,DOGE,DHqhLhurpFpr8tVoZe8jjR6s6a8XrSs1FL,Dogecoin,"42,109,377 DOGE",0.03%,31
DOGE278,DOGE,DELWXyDSkmfH35umvzZpWizp6yygRoYDd7,Dogecoin,"42,041,582 DOGE",0.03%,9
DOGE279,DOGE,DNkTS8CoxcGtV4uCbSKgxTBoeyuR8Y8wYa,Dogecoin,"41,999,731 DOGE",0.03%,33
DOGE280,DOGE,DERLJZeWqXdFvCjXCPQFBbLSmKWHU2XNAo,Dogecoin,"41,493,113 DOGE",0.03%,9
DOGE281,DOGE,D8MY8NB2JcVut8L2whRTFqQf4tkgqbk6YR,Dogecoin,"41,473,107 DOGE",0.03%,32
DOGE282,DOGE,DLkFiKGJG2jCMK5Qt2fUV7NG9CeHbBurMQ,Dogecoin,"41,473,107 DOGE",0.03%,32
DOGE283,DOGE,DHRWGJZB6d9KUGhNLEKsztHKXCG3w4mD4A,Dogecoin,"41,274,688 DOGE",0.03%,34
DOGE284,DOGE,DH4yaYkHoEAtnGC2Rdo3b9CukUCwQ4xPnX,Dogecoin,"41,162,652 DOGE",0.03%,34
DOGE285,DOGE,DRct9SWahXQYQwKYhwzTTxRCRy9SzCoGSe,Dogecoin,"41,162,652 DOGE",0.03%,39
DOGE286,DOGE,DByH7ceBhk8eGgZ8p4gQYMUrZ1J5jowMah,Dogecoin,"40,851,173 DOGE",0.03%,125
DOGE287,DOGE,DGRKJH3Zw6DSZx2aQdH7GUpcbTfmyJVGhP,Dogecoin,"40,831,747 DOGE",0.03%,34
DOGE288,DOGE,DAEYBbmDybRoTzDC8io1pWQ4xRCAwrATSF,Dogecoin,"40,636,477 DOGE",0.03%,8
DOGE289,DOGE,DHu59WAiYBdiQ4BbuPM2dUMz1AhT177rEE,Dogecoin,"40,559,445 DOGE",0.03%,4
DOGE290,DOGE,DRXgNfzP8ioHj44J5wn3c28kWFEBs4wWNR,Dogecoin,"40,491,665 DOGE",0.03%,34
DOGE291,DOGE,DD9E1Eax6EmmqoShQUX7MKptgUWod98D2R,Dogecoin,"40,491,665 DOGE",0.03%,35
DOGE292,DOGE,D5gzoUiFvUSZM9yraMscvc26uHxoKhDvUD,Dogecoin,"40,100,025 DOGE",0.03%,3
DOGE293,DOGE,DQuLhwhkrik24grkjb2QMpJn3VWUj9GaTR,Dogecoin,"40,000,200 DOGE",0.03%,2
DOGE294,DOGE,DR8fDVmsa6vKyj9TRVS9r8P5VN6GZWSuk2,Dogecoin,"40,000,008 DOGE",0.03%,84
DOGE295,DOGE,D8ozCczFa1ShMfPDtmQTRDxeUEL9sycpiq,Dogecoin,"40,000,006 DOGE",0.03%,10
DOGE296,DOGE,DP1XfLcJv6q233pz7FHfESBCH4zsWzXwmK,Dogecoin,"40,000,000 DOGE",0.03%,4
DOGE297,DOGE,DCLjmCKUnynrSJWay8wTCjnDM337zx1WrH,Dogecoin,"40,000,000 DOGE",0.03%,18
DOGE298,DOGE,DHPS4knWgbgb8w3EvR8A4U9mCv2BvSQbQC,Dogecoin,"39,999,996 DOGE",0.03%,2
DOGE299,DOGE,DFXR7DkvwtXW76pkv4uViuiGoofLVD8ube,Dogecoin,"39,999,930 DOGE",0.03%,8
DOGE300,DOGE,DJHYANxJUvnSbv1hUsQvNMbKCF26uhqLmK,Dogecoin,"39,993,448 DOGE",0.03%,8
DOT001,DOT,16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,,"152,255,077.69",9.52%,
DOT002,DOT,13Z7KjGnzdAdMre9cqRwTZHR6F2p36gqBsaNmQwwosiPz8JT,,"44,408,798.29",2.78%,
DOT003,DOT,12ouvKSvKnXAdXFR5oCL1vXimWrkDWG3joMNw3ETupTRs1ab,,"16,230,000",1.01%,
DOT004,DOT,112RLyVZhjjHMSdKsBA9jz6VLuZAxMh8CTLcXYiddWz5Xui,,"15,217,260.98",0.95%,
DOT005,DOT,11yLs2qzU15AhxnH1d7Koqcf83AwutKkDaGbqsJJ6yDWQjc,,"12,444,272.04",0.78%,
DOT006,DOT,1gn68eNGNGqV3QjVcRRDVfw22xFn1eFyUizHCENVn256LXh,,"12,298,377.38",0.77%,
DOT007,DOT,1GVe7pAK2Pc4TVGuPBYbEU82VmaiQhKjFTzECpX7GGXgzBB,,"23,839,878.00",1.49%,
DOT008,DOT,1dz7HBjHWYegSw8YhAzDBszQPv62n96xtR3B7sFhYTe9HY9,,"11,873,222.09",0.74%,
DOT009,DOT,13UVJyLnbVp9x5XDyJv8g8r3UddNwBrdaH7AADCmw9XQWvYW,,"11,401,008.38",0.71%,
DOT010,DOT,15tkQXN8hj28sucMHYcGfMvyxWJqHtcVEDvj5jrNJ1TWSJyX,,"20,727,042.30",1.30%,
DOT011,DOT,14n8ferDrb3uorc5esxHgt2gePPFDTSn4qvxBywVEosejVFL,,"11,111,419.29",0.69%,
DOT012,DOT,13UVJyLnbVp9RBZYFwFGyDvVd1y27Tt8tkntv6Q7JVPhFsTB,,"11,104,006.38",0.69%,
DOT013,DOT,15673ZmaxJRTiGam7Ut1FwoVnLURJ9a5sA9CWTbBUbpmkqtz,,"10,137,057.32",0.63%,
DOT014,DOT,19KT274PAdSchBjDmnxh6vEMdy4QFU9Bo6jgMZhen3esYGG,,"20,075,044.63",1.25%,
DOT015,DOT,13Th6PcjJ468fy2cQeVDDdHE6ycJ3sFQ5S9wHiQRDkCKR6Tz,,"20,000,123.95",1.25%,
DOT016,DOT,13KJ3t8w1CKMkXCmZ6s3VwdWo4h747kXE88ZNh6rCBTvojmM,,"20,000,073.51",1.25%,
DOT017,DOT,13e9cUkCHDWuimeE5hYZRmZfDg3sgscsnAJTpN8buzPxVkd4,,"20,000,036.02",1.25%,
DOT018,DOT,13E7LXW3NGYAJGKugiEitKZ4XjR4MXBs4ZhE1bkwBAaAoBCn,,"20,000,023.27",1.25%,
DOT019,DOT,15KVfAvMFs8kad3gSM2ZyPv9fcJzarZWX4XFRKTLGaEzUKgr,,"9,486,541.10",0.59%,
DOT020,DOT,14UpRGUeAfsSZHFN63t4ojJrLNupPApUiLgovXtm7ZiAHUDA,,"17,964,867.51",1.12%,
DOT021,DOT,13SkL2uACPqBzpKBh3d2n5msYNFB2QapA5vEDeKeLjG2LS3Y,,"18,274,250.74",1.14%,
DOT022,DOT,15j4dg5GzsL1bw2U2AWgeyAk6QTxq43V7ZPbXdAmbVLjvDCK,,"18,274,174.51",1.14%,
DOT023,DOT,16GMHo9HZv8CcJy4WLoMaU9qusgzx2wxKDLbXStEBvt5274B,,"18,274,154.26",1.14%,
DOT024,DOT,14gAowz3LaAqYkRjqUZkjZUxKFUzLtN2oZJSfr3ziHBRhwgc,,"18,274,054.05",1.14%,
DOT025,DOT,13Fv7btqKR2NQVZSaJAK1DhxKpxgjzE8twaWnwDk8B1u6voR,,"18,274,124.01",1.14%,
DOT026,DOT,14Ns6kKbCoka3MS4Hn6b7oRw9fFejG8RH5rq5j63cWUfpPDJ,,"18,274,153.84",1.14%,
DOT027,DOT,15FZotswrG9r6KQvBPb5Y3ybs6CA5FLbFbyzhk4ABfgDup22,,"18,274,123.79",1.14%,
DOT028,DOT,14NSRugu2B7XPwcyPTFsDsBodZb72NgrhMih6ith8dSSGmfc,,"18,274,053.27",1.14%,
DOT029,DOT,12WLDL2AXoH3MHr1xj8K4m9rCcRKSWKTUz8A4mX3ah5khJBn,,"18,274,051.00",1.14%,
DOT030,DOT,166JJ1tU9JsjsjvKQ6shhvv54L46BDJq2G6HXmauzwu4AvJh,,"18,274,152.60",1.14%,
DOT031,DOT,14AoK8VSrHFxZijXhZGSUipHzZbUgo2AkmEaviD9yxTb1ScX,,"17,603,528.43",1.10%,
DOT032,DOT,13yk62yQYctYsRPXDFvC5WzBtanAsHDasenooLAxKvf5bNkK,,"18,174,168.74",1.14%,
DOT033,DOT,1tZzPmcq8Auisttygmg9g6tPMtrh9i3b22D3tKXvde7ibRB,,"17,379,538.56",1.09%,
DOT034,DOT,11Q7ismkHUbbUexpQc4DgTvedfsh8jKMDV7jZZoQwv57NLS,,"17,341,081.49",1.08%,
DOT035,DOT,13Xo4xYdMRQQoWD7TA9yCDHG1BXqQFvnjeGvU6LHhRhUsBhQ,,"16,837,953.67",1.05%,
DOT036,DOT,14etN8LW2YB2WA7yBYDecyLFPpxMSaeV1nhxYbJi8uMJcfkD,,"16,640,642.04",1.04%,
DOT037,DOT,13a6JAbZpMQYsMEfgJnLM36twAMHPLfbjY5YMmXNRS5WugM5,,"8,562,150.11",0.54%,
DOT038,DOT,14QkQ7wVVDRrhbC1UqHsFwKFUns1SRud94CXMWGHWB8Jhtro,,"17,072,774.05",1.07%,
DOT039,DOT,1M9kuZi6QkPYv1JWxUbLeGUEX2MqhsPD3z9s9TtfNirisZK,,"8,390,738.76",0.52%,
DOT040,DOT,12GQAfJAvMAMjxdweFfWP6UPE2dQ1UiodCh2RFgtpVQ59VmJ,,"8,380,938.41",0.52%,
DOT041,DOT,11uxhjMSBpFKisDMg36WPVZrqELeGVteeq1eoQKhqHbXVta,,"8,354,111.15",0.52%,
DOT042,DOT,14vtfeKAVKh1Jzb3s7e43SqZ3zB5MLsdCxZPoKDxeoCFKLu5,,"16,461,660.90",1.03%,
DOT043,DOT,12RYJb5gG4hfoWPK3owEYtmWoko8G6zwYpvDYTyXFVSfJr8Y,,"16,402,161.74",1.03%,
DOT044,DOT,16QzZydJqbXiqzs7wW3pNdReMcWPb6ps7yj71g8VTrhHgJFt,,"16,306,540.75",1.02%,
DOT045,DOT,1YrgDeWz4zkBLWtwzkXwBBrADugpdMmP7sWTs5nPZVHZMm7,,"14,664,404.63",0.92%,
DOT046,DOT,1xKjsPUd2MJSSucTbXL5BknBy1nnpGSH3zFCcUXiC7gFFyP,,"7,527,457.13",0.47%,
DOT047,DOT,13hLwqcVHqjiJMbZhR9LtfdhoxmTdssi7Kp8EJaW2yfk3knK,,"14,938,556.24",0.93%,
DOT048,DOT,15qhQde3g7t8MyTqZ1pLtJzyw4zxM87myKkvjgKv5VYQWrPW,,"7,441,256.31",0.47%,
DOT049,DOT,14NEHDwc5PPQfEjzLVDbVbi4djQLQZ9u7mMU3BPhTFJf4cD6,,"7,164,140.48",0.45%,
DOT050,DOT,15A7BcjfjsQ6Kq9u6BD13gNeMWr9cASFes8SQeQdV8MGazBx,,"7,142,845.26",0.45%,
DOT051,DOT,13z6tqM18GgaeVD6H9ciwfyQp5dogD58hWJThu5iXKtHfixb,,"14,183,180.48",0.89%,
DOT052,DOT,12ZMM3vPtEwqmNgzjLqELYYeCvoP1cpf3yn2qwD9J8K1Q4pn,,"13,596,288.98",0.85%,
DOT053,DOT,12LdngMrL3xmSSj6bCpAqprZBWWkHBfYdv47RxWMPZtWzuwK,,"13,474,382.66",0.84%,
DOT054,DOT,14ticRRPLVkeWSarb3U6Q5HX858QJ46GcCWWSrWwRowB9nra,,"13,115,190.66",0.82%,
DOT055,DOT,12Z6FSvMFRjno881i1qpFndrtZtcVCLs5v4nR92McQNX31CT,,"6,463,211.17",0.40%,
DOT056,DOT,12XQctYQRUmwtDiKAMEAGFanTQ8viDDLJJgRDhAMCMVTkbqF,,"6,381,229.38",0.40%,
DOT057,DOT,15zFju56Eb1frUBfB6KJg6NN7dst61mZAAjywZyrHZCuoqoh,,"6,041,543.88",0.38%,
DOT058,DOT,13iVNghf2zS3gnSc8KEZP7JMyQwxscu1XmAH7TZUXvMLeB26,,"11,933,511.14",0.75%,
DOT059,DOT,12WW2nRdq2Xbe6Rjz5A8d9Wcp7fwRg7GFNEU392L9Zy6YtLM,,"11,731,292.86",0.73%,
DOT060,DOT,156U1ffF2ZSR5sBpYNUxvXu3rprh4x4of3WdYuBcReD87qcc,,"11,635,532.84",0.73%,
DOT061,DOT,12K2F1PeLUiVmt7GfBgiQvtGP4HbtUJ55cLvwbybE8W3nau5,,"11,562,930.94",0.72%,
DOT062,DOT,15sNh1RdsPQtrZ2w8THjGRYBjx2eAj2uWjfHiWiVvUJ6mzf2,,"11,014,744.15",0.69%,
DOT063,DOT,13aUbVbnthMvYuSLUbfK6eTQWaDWLriRrP89ExD17Ep19BkK,,"11,248,036.43",0.70%,
DOT064,DOT,12UCSRxm3sCoX6tCkycf5TMgA3xY7Uyp44NjqFEHM6gRbcxL,,"5,470,918.54",0.34%,
DOT065,DOT,1665ypcQXKmqXtjE9yuWsZqK5MQmBQokFjPGLq5SvoKAWBjQ,,"10,939,959.89",0.68%,
DOT066,DOT,13c1FsantxSuaNocA6pUsAxiinHSVp2m7hUVg1EJSwxf2L2j,,"10,864,309.76",0.68%,
DOT067,DOT,16PwWCQsBRTduCFzPt5y6wfHCGxFPFHAKwF97ZQCinGqHLYm,,"10,863,596.00",0.68%,
DOT068,DOT,15fUbpx8ooAWN1mZK6jN4cjeAS3a5remWPmctDu9KRBshhqA,,"10,850,872.00",0.68%,
DOT069,DOT,13FzGLWoueKvUqFePiJgvFYWhH5KckHGtVBXvAX7SBtVZbXu,,"5,391,975.17",0.34%,
DOT070,DOT,13NRQGknuzoDWWTu7dmAnN4Ehc4roFRMHoSDprKqkNNHdDnF,,"10,544,057.62",0.66%,
DOT071,DOT,13fbwXLxHhueoBP3dStumroAVVDBw88nU5MfMSivPCPBKJ6M,,"10,145,985.39",0.63%,
DOT072,DOT,14kf1LkBz6uKnf5eCytVE98gCsNvwLnFULgz2MRaw7mu7cJ7,,"5,014,878.34",0.31%,
DOT073,DOT,16htn59rxuhMH5VQLYTuE7wpnU91Y3McTLaM7mKPpSZZbxaS,,"10,011,834.35",0.63%,
DOT074,DOT,146NJqYe7w9ug2UDwtLEBQgGbbTBVpyMHyJPB9tJFXgHCJV3,,"9,890,307.90",0.62%,
DOT075,DOT,15u2N1pqWr56teREjQTP5M3tk1SPQjEoUAV6jFfcQCoVy3S5,,"4,823,474.09",0.30%,
DOT076,DOT,13oSJ635GZos8UYrrcwXtp3XWC1G3XHrPvN6skMLdxzUr4sr,,"9,637,695.09",0.60%,
DOT077,DOT,13sWwbe5kdHSEdmboCdeeXnk532i7HN67evcN1pPKM5BnFTR,,"9,618,435.08",0.60%,
DOT078,DOT,14MwMnvX6LkSQke7vszkZEu3YhUamfPJaTFGmZ4vSSRo1oDi,,"4,774,553.72",0.30%,
DOT079,DOT,12wJqyreWd7FNnhWWNRggVcqGw63mtB4vuyBCwas6YmzpCQf,,"9,523,792.80",0.60%,
DOT080,DOT,1vTfju3zruADh7sbBznxWCpircNp9ErzJaPQZKyrUknApRu,,"9,257,570.38",0.58%,
DOT081,DOT,19iU6Qxw7LBrKyVcVu4wjd1o5B2ZWGvc28DX3cV1ejWmyhk,,"4,429,123.99",0.28%,
DOT082,DOT,14852kUAanz2uiQizv2iwGC3SZGUUgJpmcLZrW6VhKRXMQKg,,"4,421,307.91",0.28%,
DOT083,DOT,1qnJN7FViy3HZaxZK9tGAA71zxHSBeUweirKqCaox4t8GT7,,"4,279,626.71",0.27%,
DOT084,DOT,15DQVbbkBZoDZ8GFTw5qoSaFcGvtT22M7g9CaiihH15DiCzL,,"4,267,336.75",0.27%,
DOT085,DOT,16AGX9MvKjnraLWeJPTFA5YGwRPbDTuigcq86eAmu99tYAyH,,"6,128,901.61",0.38%,
DOT086,DOT,1odhHWsddwRnDQLpyKypBSNhqQbFi43RuHxVaCgeTVEcQv7,,"6,692,292.40",0.42%,
DOT087,DOT,1Bt1P3QbMnvSvrLUCzRtjSxZgBWgbT4T2TeM5QFWYzLWa4b,,"4,208,050.34",0.26%,
DOT088,DOT,162irz3JWpH3dNLo5vUdEz7RTzStkKJyjeYSmSTQE6yYGi1K,,"8,268,766.15",0.52%,
DOT089,DOT,16iNp8A8EU6naBzvDmJR2i4hgP5EQnZHeGQ6omKeK9C4NTkp,,"8,256,539.52",0.52%,
DOT090,DOT,15MwrtvvV56EVHMHTqGDLaNhzm9MettUWyfR7kQBeEqPF7wR,,"4,113,840",0.26%,
DOT091,DOT,14MB5KHLdVvqAC5MrNHJj6sCUcNjMUJXZCqLbDYP4UHV34UB,,"4,075,118.84",0.25%,
DOT092,DOT,136GehDWrz4tqL7ivAT53VeS3PweRZDSHyrbnWLdWJpchW8M,,"6,062,637.84",0.38%,
DOT093,DOT,16exbdjFr5x9CfPXHztZA3HUzQGNiFggfZFLM1k33QZW8gK7,,"8,108,134.60",0.51%,
DOT094,DOT,13KjpoC6rn9NsKzweB5p68oBcsp77NvMSGdp6BZTMHjHTupB,,"8,100,798.82",0.51%,
DOT095,DOT,12x2JzNyvQsRkKF6dG8FS5rtXMYatGT74ro6kW6AVdXdL8u9,,"8,101,500",0.51%,
DOT096,DOT,14Xs22PogFVE4nfPmsRFhmnqX3RqdrUANZRaVJU7Hik8DArR,,"7,940,140.32",0.50%,
DOT097,DOT,14w9qCiwTACDzBfTXebmbfTSP8tiNA5CZhA1gdedY37E62cr,,"3,898,761.65",0.24%,
DOT098,DOT,15vAqwsm23DaXXanw9Zqm9HT7ywBQxFyiFCGGBsTF4Gfr9dL,,"3,893,031.38",0.24%,
DOT099,DOT,164Hrh9B45T7jbxHcEfJdXDQG5xGytoiEJ37rUCnhxCa4B3C,,"3,889,585.33",0.24%,
DOT100,DOT,14L17exLLetxx1Mg3Hk1THLRdxVnPQuuJKwJbeVbZGJrGWAD,,"3,889,479.31",0.24%,
ETH001,ETH,0x00000000219ab540356cbb839cbe05303d7705fa,Beacon Deposit Contract,"72,456,936.49113931 ETH",60.03%,722981
ETH002,ETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,"2,263,965.25621233 ETH",1.88%,21045133
ETH003,ETH,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,Binance 7,"1,996,008.37069681 ETH",1.65%,2415
ETH004,ETH,0x40b38765696e3d5d8d9d834d8aad4bb6e418e489,Robinhood,"1,177,794.80417432 ETH",0.98%,343
ETH005,ETH,0x0e58e8993100f1cbe45376c410f97f4893d9bfcd,Upbit 41,"840,325.9540709 ETH",0.70%,37365
ETH006,ETH,0x8315177ab297ba92a06054ce80a67ed4dbd7ed3a,Arbitrum: Bridge,"820,671.25705105 ETH",0.68%,191
ETH007,ETH,0x49048044d57e1c92a77f79988d21fa8faf74e97e,Base: Base Portal,"724,761.98444566 ETH",0.60%,1116799
ETH008,ETH,0xf977814e90da44bfa03b6295a0616a897441acec,Binance: Hot Wallet 20,"638,622.37175915 ETH",0.53%,19148
ETH009,ETH,0x47ac0fb4f2d84898e4d9e7b4dab3c24507a6d503,Binance: Binance-Peg Tokens,"554,999.05638856 ETH",0.46%,475
ETH010,ETH,0xe92d1a43df510f82c66382592a047d288f85226f,Bitfinex 19,"450,118.33469272 ETH",0.37%,554
ETH011,ETH,0x8d05d9924fe935bd533a844271a1b2078eae6fcf,Kraken: Cold Wallet 3,"329,444.01841363 ETH",0.27%,80
ETH012,ETH,0xca8fa8f0b631ecdb18cda619c4fc9d197c8affca,Ethereum,"325,000.48567251 ETH",0.27%,279
